panel_id,utility_id_eia,display_name,state,year,ownership,reporting_standard,reliability_customers,routine_saidi_minutes,included_primary_model,reliability_row_status,analysis_excluded_fields,eia_source_file_url
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2017,COOP,ieee_standard,38000.0,67.088,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2018,COOP,ieee_standard,38000.0,81.228,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2019,COOP,ieee_standard,38000.0,68.489,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2020,COOP,ieee_standard,38800.0,84.159,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2021,COOP,ieee_standard,39087.0,342.696,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2022,COOP,ieee_standard,39168.0,102.369,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2023,COOP,ieee_standard,40152.0,87.463,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
COOP_MA_TAUNTON,18488,Taunton Municipal Lighting Plant,MA,2024,COOP,ieee_standard,39242.0,192.98,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
MTC_CT_UI,19497,United Illuminating,CT,2013,DOM,ieee_standard,317544.0,57.8,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612013.zip
MTC_CT_UI,19497,United Illuminating,CT,2014,DOM,other_standard,318490.0,62.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612014.zip
MTC_CT_UI,19497,United Illuminating,CT,2015,DOM,other_standard,318285.0,43.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612015.zip
MTC_CT_UI,19497,United Illuminating,CT,2016,MTC,other_standard,330968.0,51.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612016.zip
MTC_CT_UI,19497,United Illuminating,CT,2017,MTC,other_standard,332396.0,33.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
MTC_CT_UI,19497,United Illuminating,CT,2018,MTC,other_standard,333861.0,59.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
MTC_CT_UI,19497,United Illuminating,CT,2019,MTC,other_standard,335245.0,38.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
MTC_CT_UI,19497,United Illuminating,CT,2020,MTC,other_standard,337632.0,46.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
MTC_CT_UI,19497,United Illuminating,CT,2021,MTC,other_standard,340562.0,40.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
MTC_CT_UI,19497,United Illuminating,CT,2022,MTC,other_standard,342845.0,39.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
MTC_CT_UI,19497,United Illuminating,CT,2023,MTC,other_standard,343248.0,43.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
MTC_CT_UI,19497,United Illuminating,CT,2024,MTC,ieee_standard,345159.0,49.2,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2013,DOM,other_standard,75492.0,119.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612013.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2014,DOM,ieee_standard,75803.0,184.35,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612014.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2015,DOM,ieee_standard,76076.0,112.73,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612015.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2016,DOM,ieee_standard,76614.0,101.5,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612016.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2017,DOM,ieee_standard,77306.0,112.68,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2018,DOM,ieee_standard,77595.0,115.8,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2019,DOM,ieee_standard,77959.0,82.53,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2020,DOM,ieee_standard,78697.0,120.04,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2021,DOM,ieee_standard,78935.0,102.75,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2022,DOM,ieee_standard,79123.0,70.79,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2023,DOM,ieee_standard,79306.0,90.94,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
DOM_NH_UNITIL,24590,Unitil Energy Systems,NH,2024,DOM,ieee_standard,79654.0,97.66,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2013,COOP,ieee_standard,37983.0,,False,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612013.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2014,COOP,ieee_standard,38281.0,,False,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612014.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2015,COOP,ieee_standard,38329.0,210.52,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612015.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2016,COOP,ieee_standard,38424.0,217.59,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612016.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2017,COOP,ieee_standard,38372.0,200.78,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2018,COOP,ieee_standard,38982.0,357.66,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2019,COOP,ieee_standard,39179.0,170.42,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2020,COOP,ieee_standard,39539.0,158.43,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2021,COOP,ieee_standard,39961.0,215.29,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2022,COOP,ieee_standard,40253.0,178.5,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2023,COOP,ieee_standard,40245.0,204.33,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
COOP_VT_VEC,19791,Vermont Electric Cooperative,VT,2024,COOP,ieee_standard,40741.0,231.8,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2013,MTC,ieee_standard,120089.0,401.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612013.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2014,MTC,ieee_standard,156265.0,354.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612014.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2015,MTC,ieee_standard,157752.0,280.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612015.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2016,MTC,ieee_standard,162613.0,493.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612016.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2017,MTC,ieee_standard,167017.0,368.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2018,MTC,ieee_standard,170465.0,397.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2019,MTC,ieee_standard,173791.0,302.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2020,MTC,ieee_standard,176818.0,319.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2021,MTC,ieee_standard,179223.0,218.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2022,MTC,ieee_standard,181068.0,326.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2023,MTC,ieee_standard,164775.0,303.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
MTC_ME_VERSANT,1179,Versant Power,ME,2024,MTC,ieee_standard,165401.0,478.0,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2013,COOP,other_standard,24738.0,29.0,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612013.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2014,COOP,other_standard,24624.0,12.6,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612014.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2015,COOP,other_standard,24738.0,9.2,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612015.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2016,COOP,other_standard,24777.0,52.5,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612016.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2017,COOP,other_standard,24906.0,22.03,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612017.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2018,COOP,other_standard,25018.0,29.54,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612018.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2019,COOP,other_standard,25205.0,24.223,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612019.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2020,COOP,other_standard,23325.0,19.534,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612020.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2021,COOP,other_standard,25429.0,31.68,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612021.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2022,COOP,other_standard,25219.0,32.55,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612022.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2023,COOP,other_standard,25048.0,45.19,True,reported,,https://www.eia.gov/electricity/data/eia861/archive/zip/f8612023.zip
COOP_CT_WALLINGFORD,20038,Wallingford Electric Division,CT,2024,COOP,other_standard,25100.0,37.15,True,reported,,https://www.eia.gov/electricity/data/eia861/zip/f8612024.zip
